시설명,시설유형,주소,위도,경도,데이터출처
강_45-27,가로등,,37.531228,127.067307,주변지역_추가본
강_45-28,가로등,,37.531075,127.067872,주변지역_추가본
강_45-29,가로등,,37.530906,127.068496,주변지역_추가본
강_45-33,가로등,,37.530983,127.067733,주변지역_추가본
강_45-34,가로등,,37.530892,127.068131,주변지역_추가본
강_45-35,가로등,,37.530797,127.068571,주변지역_추가본
강_45-36,가로등,,37.530755,127.068992,주변지역_추가본
강_45-37,가로등,,37.530616,127.069465,주변지역_추가본
강_45-38,가로등,,37.530498,127.069977,주변지역_추가본
강_45-39,가로등,,37.530356,127.07048,주변지역_추가본
강_45-40,가로등,,37.53015,127.071014,주변지역_추가본
강_45-41,가로등,,37.530048,127.071481,주변지역_추가본
강_45-42,가로등,,37.529933,127.071952,주변지역_추가본
강_45-43,가로등,,37.529821,127.072431,주변지역_추가본
강_45-44,가로등,,37.529707,127.072913,주변지역_추가본
강_45-45,가로등,,37.529567,127.073391,주변지역_추가본
강_45-46,가로등,,37.529446,127.073833,주변지역_추가본
강_45-47,가로등,,37.529313,127.074275,주변지역_추가본
강_45-48,가로등,,37.529527,127.074164,주변지역_추가본
강_45-49,가로등,,37.529669,127.073677,주변지역_추가본
강_45-50,가로등,,37.529816,127.073158,주변지역_추가본
강_45-51,가로등,,37.529946,127.072665,주변지역_추가본
강_45-52,가로등,,37.530084,127.072194,주변지역_추가본
강_45-53,가로등,,37.530229,127.071648,주변지역_추가본
강_45-54,가로등,,37.530383,127.071089,주변지역_추가본
강_45-55,가로등,,37.530549,127.070471,주변지역_추가본
강_45-56,가로등,,37.530724,127.069845,주변지역_추가본
강_45-57,가로등,,37.530877,127.069254,주변지역_추가본
강_45-58,가로등,,37.531015,127.068744,주변지역_추가본
강_45-59,가로등,,37.531166,127.06817,주변지역_추가본
강_45-60,가로등,,37.531312,127.067625,주변지역_추가본
강_45-61,가로등,,37.531452,127.067082,주변지역_추가본
강_45-62,가로등,,37.531652,127.066333,주변지역_추가본
강_45-63,가로등,,37.531784,127.065842,주변지역_추가본
강_45-64,가로등,,37.531924,127.065315,주변지역_추가본
강_45-65,가로등,,37.532057,127.064816,주변지역_추가본
강_45-66,가로등,,37.532172,127.064374,주변지역_추가본
강_45-70,가로등,,37.529005,127.076197,주변지역_추가본
강_45-71,가로등,,37.529164,127.075766,주변지역_추가본
강_45-72,가로등,,37.529303,127.075359,주변지역_추가본
강_45-73,가로등,,37.529445,127.074927,주변지역_추가본
강_45-74,가로등,,37.528797,127.076333,주변지역_추가본
강_45-75,가로등,,37.528957,127.075896,주변지역_추가본
강_45-76,가로등,,37.529105,127.075461,주변지역_추가본
강_45-77,가로등,,37.529255,127.075031,주변지역_추가본
강_45-78,가로등,,37.529393,127.074597,주변지역_추가본
강_45-79,가로등,,37.528678,127.076082,주변지역_추가본
강_45-80,가로등,,37.528842,127.075643,주변지역_추가본
강_45-81,가로등,,37.528996,127.075216,주변지역_추가본
강_45-82,가로등,,37.529164,127.074739,주변지역_추가본
강_46-01,가로등,,37.527852,127.085505,주변지역_추가본
강_46-02,가로등,,37.527792,127.085021,주변지역_추가본
강_46-03,가로등,,37.527748,127.084548,주변지역_추가본
강_46-04,가로등,,37.527701,127.084036,주변지역_추가본
강_46-05,가로등,,37.527667,127.083519,주변지역_추가본
강_46-06,가로등,,37.527643,127.083007,주변지역_추가본
강_46-07,가로등,,37.527643,127.082487,주변지역_추가본
강_46-08,가로등,,37.52765,127.081955,주변지역_추가본
강_46-09,가로등,,37.527691,127.081342,주변지역_추가본
강_46-10,가로등,,37.527755,127.080732,주변지역_추가본
강_46-11,가로등,,37.527849,127.080093,주변지역_추가본
강_46-12,가로등,,37.527954,127.079527,주변지역_추가본
강_46-13,가로등,,37.528093,127.07893,주변지역_추가본
강_46-14,가로등,,37.528273,127.078317,주변지역_추가본
강_46-15,가로등,,37.528447,127.077746,주변지역_추가본
강_46-16,가로등,,37.528636,127.077208,주변지역_추가본
강_46-17,가로등,,37.528832,127.076675,주변지역_추가본
강_46-18,가로등,,37.528107,127.087884,주변지역_추가본
강_46-19,가로등,,37.527938,127.087452,주변지역_추가본
강_46-20,가로등,,37.527795,127.086987,주변지역_추가본
강_46-21,가로등,,37.527693,127.086459,주변지역_추가본
강_46-22,가로등,,37.527618,127.085807,주변지역_추가본
강_46-23,가로등,,37.527574,127.085191,주변지역_추가본
강_46-24,가로등,,37.527536,127.084598,주변지역_추가본
강_46-25,가로등,,37.527483,127.083912,주변지역_추가본
강_46-26,가로등,,37.527615,127.085454,주변지역_추가본
강_46-27,가로등,,37.527569,127.084993,주변지역_추가본
강_46-28,가로등,,37.527541,127.084533,주변지역_추가본
강_46-29,가로등,,37.527512,127.084096,주변지역_추가본
강_46-30,가로등,,37.527482,127.083535,주변지역_추가본
강_46-31,가로등,,37.527469,127.083017,주변지역_추가본
강_46-32,가로등,,37.52747,127.082775,주변지역_추가본
강_46-33,가로등,,37.527468,127.082473,주변지역_추가본
강_46-34,가로등,,37.527478,127.082208,주변지역_추가본
강_46-35,가로등,,37.527488,127.081965,주변지역_추가본
강_46-36,가로등,,37.527518,127.081458,주변지역_추가본
강_46-37,가로등,,37.52758,127.08091,주변지역_추가본
강_46-38,가로등,,37.527659,127.080322,주변지역_추가본
강_46-39,가로등,,37.527756,127.079739,주변지역_추가본
강_46-40,가로등,,37.52788,127.079142,주변지역_추가본
강_46-41,가로등,,37.528047,127.078524,주변지역_추가본
강_46-42,가로등,,37.528235,127.077913,주변지역_추가본
강_46-43,가로등,,37.528416,127.077378,주변지역_추가본
강_46-44,가로등,,37.5286,127.076857,주변지역_추가본
강_46-61,가로등,,37.528511,127.076538,주변지역_추가본
강_46-62,가로등,,37.528321,127.07705,주변지역_추가본
강_46-63,가로등,,37.528158,127.077609,주변지역_추가본
강_46-64,가로등,,37.52797,127.078222,주변지역_추가본
강_46-65,가로등,,37.527811,127.078812,주변지역_추가본
강_46-66,가로등,,37.527667,127.079426,주변지역_추가본
강_46-67,가로등,,37.527584,127.079877,주변지역_추가본
강_46-68,가로등,,37.527468,127.080346,주변지역_추가본
강_46-69,가로등,,37.52741,127.080744,주변지역_추가본
강_46-70,가로등,,37.527348,127.081165,주변지역_추가본
강_46-71,가로등,,37.52731,127.08147,주변지역_추가본
강_46-72,가로등,,37.52727,127.081774,주변지역_추가본
강_46-73,가로등,,37.527249,127.082056,주변지역_추가본
강_46-74,가로등,,37.527243,127.082335,주변지역_추가본
강_46-75,가로등,,37.527297,127.08304,주변지역_추가본
강_46-76,가로등,,37.527306,127.083646,주변지역_추가본
강_46-77,가로등,,37.52735,127.084282,주변지역_추가본
강_46-78,가로등,,37.527397,127.084928,주변지역_추가본
강_46-79,가로등,,37.527436,127.085544,주변지역_추가본
강_46-80,가로등,,37.527473,127.086131,주변지역_추가본
강_46-81,가로등,,37.527522,127.086545,주변지역_추가본
강_46-82,가로등,,37.527605,127.086907,주변지역_추가본
강_46-83,가로등,,37.527696,127.087277,주변지역_추가본
강_46-84,가로등,,37.5278,127.087609,주변지역_추가본
강_46-85,가로등,,37.527922,127.08791,주변지역_추가본
강_46-86,가로등,,37.528053,127.088199,주변지역_추가본
강_46_1-45,가로등,,37.527293,127.080705,주변지역_추가본
강_46_1-46,가로등,,37.527254,127.080993,주변지역_추가본
강_46_1-47,가로등,,37.527227,127.081273,주변지역_추가본
강_46_1-48,가로등,,37.527203,127.081577,주변지역_추가본
강_46_1-49,가로등,,37.52719,127.081869,주변지역_추가본
강_46_1-50,가로등,,37.527186,127.082164,주변지역_추가본
강_46_1-51,가로등,,37.527188,127.082477,주변지역_추가본
강_46_1-52,가로등,,37.527195,127.082772,주변지역_추가본
강_46_1-53,가로등,,37.527203,127.083062,주변지역_추가본
강_46_1-54,가로등,,37.527208,127.083366,주변지역_추가본
강_46_1-55,가로등,,37.527227,127.083682,주변지역_추가본
강_46_1-56,가로등,,37.527244,127.083994,주변지역_추가본
강_46_1-57,가로등,,37.527277,127.084286,주변지역_추가본
강_46_1-58,가로등,,37.527307,127.084597,주변지역_추가본
강_46_1-59,가로등,,37.527326,127.084903,주변지역_추가본
강_46_1-60,가로등,,37.527342,127.085223,주변지역_추가본
강_46_1-61,가로등,,37.527613,127.082877,주변지역_추가본
강_47-13,가로등,,37.528168,127.087883,주변지역_추가본
강_47-14,가로등,,37.528252,127.088056,주변지역_추가본
강_47-15,가로등,,37.52834,127.088237,주변지역_추가본
강_47-16,가로등,,37.52855,127.088655,주변지역_추가본
강_47-17,가로등,,37.528665,127.088895,주변지역_추가본
강_47-18,가로등,,37.528779,127.08914,주변지역_추가본
강_47-19,가로등,,37.528893,127.089356,주변지역_추가본
강_47-65,가로등,,37.529602,127.089966,주변지역_추가본
강_47-66,가로등,,37.529741,127.090325,주변지역_추가본
강_47-67,가로등,,37.529947,127.090665,주변지역_추가본
강_47-68,가로등,,37.530187,127.091,주변지역_추가본
강_47-69,가로등,,37.530416,127.091289,주변지역_추가본
강_47-70,가로등,,37.530631,127.091568,주변지역_추가본
강_47-71,가로등,,37.530856,127.091828,주변지역_추가본
강_47-72,가로등,,37.52922,127.089651,주변지역_추가본
강_47-73,가로등,,37.529414,127.089683,주변지역_추가본
강_47-74,가로등,,37.529604,127.0896,주변지역_추가본
강_47-75,가로등,,37.52974,127.0894,주변지역_추가본
강_47-76,가로등,,37.529823,127.089131,주변지역_추가본
강_47-77,가로등,,37.529887,127.088872,주변지역_추가본
강_47-78,가로등,,37.529957,127.088601,주변지역_추가본
강_47-79,가로등,,37.530027,127.088342,주변지역_추가본
강_47-80,가로등,,37.530093,127.088084,주변지역_추가본
강_47-81,가로등,,37.530158,127.087813,주변지역_추가본
강_47-83,가로등,,37.529567,127.089456,주변지역_추가본
강_47-84,가로등,,37.529612,127.089237,주변지역_추가본
강_47-85,가로등,,37.529676,127.089046,주변지역_추가본
강_47-86,가로등,,37.529754,127.088846,주변지역_추가본
강_47-87,가로등,,37.529831,127.088651,주변지역_추가본
강_47-88,가로등,,37.529913,127.088434,주변지역_추가본
강_47-89,가로등,,37.529848,127.088287,주변지역_추가본
강_47-90,가로등,,37.529804,127.087981,주변지역_추가본
강_47-91,가로등,,37.52971,127.087718,주변지역_추가본
강_47-92,가로등,,37.529533,127.087375,주변지역_추가본
강_47-93,가로등,,37.52936,127.087074,주변지역_추가본
강_47-94,가로등,,37.529119,127.086841,주변지역_추가본
강_47-95,가로등,,37.529356,127.086859,주변지역_추가본
강_47-96,가로등,,37.529596,127.086896,주변지역_추가본
강_47-97,가로등,,37.529835,127.086951,주변지역_추가본
강_47_1-01,가로등,,37.527411,127.085563,주변지역_추가본
강_47_1-02,가로등,,37.527521,127.085923,주변지역_추가본
강_47_1-03,가로등,,37.527642,127.08624,주변지역_추가본
강_47_1-04,가로등,,37.527756,127.08658,주변지역_추가본
강_47_1-05,가로등,,37.527856,127.086914,주변지역_추가본
강_47_1-06,가로등,,37.527934,127.087379,주변지역_추가본
강_47_1-07,가로등,,37.527964,127.087242,주변지역_추가본
강_47_1-08,가로등,,37.528022,127.087006,주변지역_추가본
강_47_1-09,가로등,,37.52812,127.086798,주변지역_추가본
강_47_1-10,가로등,,37.528291,127.086678,주변지역_추가본
강_47_1-11,가로등,,37.52801,127.087542,주변지역_추가본
강_47_1-12,가로등,,37.528085,127.087703,주변지역_추가본
강_47_1-43,가로등,,37.528439,127.088163,주변지역_추가본
강_47_1-44,가로등,,37.528303,127.087883,주변지역_추가본
강_47_1-45,가로등,,37.528172,127.087587,주변지역_추가본
강_47_1-46,가로등,,37.528056,127.087276,주변지역_추가본
강_47_1-47,가로등,,37.527942,127.086957,주변지역_추가본
강_47_1-48,가로등,,37.527839,127.086612,주변지역_추가본
강_47_1-49,가로등,,37.527753,127.086244,주변지역_추가본
강_47_1-50,가로등,,37.527686,127.085893,주변지역_추가본
강_47_1-51,가로등,,37.52779,127.085552,주변지역_추가본
강_47_1-52,가로등,,37.527846,127.08594,주변지역_추가본
강_47_1-53,가로등,,37.527938,127.086327,주변지역_추가본
강_47_1-54,가로등,,37.528065,127.086699,주변지역_추가본
강_47_1-55,가로등,,37.528192,127.087056,주변지역_추가본
강_47_1-56,가로등,,37.528327,127.0874,주변지역_추가본
강_47_1-57,가로등,,37.528466,127.087722,주변지역_추가본
강_47_1-58,가로등,,37.52861,127.088033,주변지역_추가본
강_47_1-59,가로등,,37.528814,127.088485,주변지역_추가본
강_47_1-60,가로등,,37.528965,127.08879,주변지역_추가본
강_47_1-61,가로등,,37.529083,127.089148,주변지역_추가본
강_47_1-62,가로등,,37.529236,127.089453,주변지역_추가본
강_47_1-63,가로등,,37.529375,127.089747,주변지역_추가본
강_47_1-64,가로등,,37.529511,127.090012,주변지역_추가본
강_47_2-100,가로등,,37.528664,127.086664,주변지역_추가본
강_47_2-101,가로등,,37.528478,127.08663,주변지역_추가본
강_47_2-102,가로등,,37.528292,127.086566,주변지역_추가본
강_47_2-103,가로등,,37.528144,127.08644,주변지역_추가본
강_47_2-104,가로등,,37.528035,127.086273,주변지역_추가본
강_47_2-105,가로등,,37.527951,127.086074,주변지역_추가본
강_47_2-106,가로등,,37.527893,127.085845,주변지역_추가본
강_47_2-20,가로등,,37.529137,127.08969,주변지역_추가본
강_47_2-21,가로등,,37.529201,127.089814,주변지역_추가본
강_47_2-22,가로등,,37.529269,127.089959,주변지역_추가본
강_47_2-23,가로등,,37.529326,127.090083,주변지역_추가본
강_47_2-24,가로등,,37.529394,127.090226,주변지역_추가본
강_47_2-25,가로등,,37.52945,127.090346,주변지역_추가본
강_47_2-26,가로등,,37.529487,127.090489,주변지역_추가본
강_47_2-27,가로등,,37.52956,127.090759,주변지역_추가본
강_47_2-28,가로등,,37.52974,127.091022,주변지역_추가본
강_47_2-29,가로등,,37.529922,127.091278,주변지역_추가본
강_47_2-30,가로등,,37.530113,127.091519,주변지역_추가본
강_47_2-31,가로등,,37.530295,127.091774,주변지역_추가본
강_47_2-32,가로등,,37.53081,127.092064,주변지역_추가본
강_47_2-33,가로등,,37.53058,127.09176,주변지역_추가본
강_47_2-34,가로등,,37.53036,127.091473,주변지역_추가본
강_47_2-35,가로등,,37.53009,127.09112,주변지역_추가본
강_47_2-36,가로등,,37.529843,127.090776,주변지역_추가본
강_47_2-37,가로등,,37.529626,127.090476,주변지역_추가본
강_47_2-38,가로등,,37.529383,127.090113,주변지역_추가본
강_47_2-39,가로등,,37.529186,127.08972,주변지역_추가본
강_47_2-40,가로등,,37.52901,127.089356,주변지역_추가본
강_47_2-41,가로등,,37.528833,127.088983,주변지역_추가본
강_47_2-42,가로등,,37.528651,127.08861,주변지역_추가본
강_47_2-98,가로등,,37.529031,127.086726,주변지역_추가본
강_47_2-99,가로등,,37.528847,127.086696,주변지역_추가본
강_48-01,가로등,,37.530496,127.09203,주변지역_추가본
강_48-02,가로등,,37.530714,127.092292,주변지역_추가본
강_48-03,가로등,,37.530916,127.09256,주변지역_추가본
강_48-04,가로등,,37.531118,127.092798,주변지역_추가본
강_48-05,가로등,,37.5313,127.093046,주변지역_추가본
강_48-06,가로등,,37.531522,127.093265,주변지역_추가본
강_48-07,가로등,,37.531991,127.093837,주변지역_추가본
강_48-08,가로등,,37.532243,127.094081,주변지역_추가본
강_48-09,가로등,,37.532472,127.094345,주변지역_추가본
강_48-10,가로등,,37.5327,127.094614,주변지역_추가본
강_48-100,가로등,,37.53466,127.095792,주변지역_추가본
강_48-101,가로등,,37.534872,127.096036,주변지역_추가본
강_48-102,가로등,,37.535097,127.096298,주변지역_추가본
강_48-103,가로등,,37.535306,127.09646,주변지역_추가본
강_48-104,가로등,,37.535458,127.09663,주변지역_추가본
강_48-105,가로등,,37.535628,127.096818,주변지역_추가본
강_48-106,가로등,,37.535786,127.096996,주변지역_추가본
강_48-29,가로등,,37.532936,127.09468,주변지역_추가본
강_48-30,가로등,,37.53265,127.094373,주변지역_추가본
강_48-31,가로등,,37.53237,127.094084,주변지역_추가본
강_48-32,가로등,,37.532095,127.093778,주변지역_추가본
강_48-33,가로등,,37.531811,127.093475,주변지역_추가본
강_48-34,가로등,,37.531524,127.093144,주변지역_추가본
강_48-35,가로등,,37.531242,127.092816,주변지역_추가본
강_48-36,가로등,,37.530937,127.092503,주변지역_추가본
강_48-37,가로등,,37.530615,127.092122,주변지역_추가본
강_48-38,가로등,,37.530282,127.091689,주변지역_추가본
강_48-39,가로등,,37.529938,127.091234,주변지역_추가본
강_48-40,가로등,,37.529593,127.090742,주변지역_추가본
강_48-41,가로등,,37.529229,127.090265,주변지역_추가본
강_48-42,가로등,,37.528892,127.089796,주변지역_추가본
강_48-43,가로등,,37.528602,127.089313,주변지역_추가본
강_48-44,가로등,,37.528328,127.08877,주변지역_추가본
강_48-52,가로등,,37.53022,127.091374,주변지역_추가본
강_48-53,가로등,,37.530634,127.091889,주변지역_추가본
강_48-54,가로등,,37.53104,127.092412,주변지역_추가본
강_48-55,가로등,,37.531515,127.092906,주변지역_추가본
강_48-56,가로등,,37.531955,127.093412,주변지역_추가본
강_48-57,가로등,,37.532271,127.093729,주변지역_추가본
강_48-58,가로등,,37.53258,127.094061,주변지역_추가본
강_48-59,가로등,,37.532885,127.094396,주변지역_추가본
강_48-60,가로등,,37.533227,127.094744,주변지역_추가본
강_48-61,가로등,,37.533528,127.095043,주변지역_추가본
강_48-62,가로등,,37.533829,127.09536,주변지역_추가본
강_48-63,가로등,,37.534112,127.095681,주변지역_추가본
강_48-64,가로등,,37.534366,127.095947,주변지역_추가본
강_48-65,가로등,,37.534596,127.096203,주변지역_추가본
강_48-66,가로등,,37.535083,127.096741,주변지역_추가본
강_48-67,가로등,,37.535244,127.096923,주변지역_추가본
강_48-68,가로등,,37.535397,127.097096,주변지역_추가본
강_48-69,가로등,,37.535561,127.097278,주변지역_추가본
강_48-70,가로등,,37.534804,127.096389,주변지역_추가본
강_48-71,가로등,,37.534568,127.096111,주변지역_추가본
강_48-72,가로등,,37.53434,127.095854,주변지역_추가본
강_48-73,가로등,,37.534088,127.095564,주변지역_추가본
강_48-74,가로등,,37.533888,127.095346,주변지역_추가본
강_48-75,가로등,,37.5337,127.095122,주변지역_추가본
강_48-76,가로등,,37.533505,127.09491,주변지역_추가본
강_48-77,가로등,,37.533302,127.094693,주변지역_추가본
강_48-78,가로등,,37.533111,127.094496,주변지역_추가본
강_48-79,가로등,,37.532897,127.094289,주변지역_추가본
강_48-80,가로등,,37.532689,127.094083,주변지역_추가본
강_48-81,가로등,,37.532477,127.09387,주변지역_추가본
강_48-82,가로등,,37.532262,127.093639,주변지역_추가본
강_48-83,가로등,,37.532059,127.093441,주변지역_추가본
강_48-84,가로등,,37.531845,127.093234,주변지역_추가본
강_48-89,가로등,,37.532112,127.093151,주변지역_추가본
강_48-90,가로등,,37.532317,127.093356,주변지역_추가본
강_48-91,가로등,,37.532526,127.093555,주변지역_추가본
강_48-92,가로등,,37.532729,127.093754,주변지역_추가본
강_48-93,가로등,,37.53305,127.09408,주변지역_추가본
강_48-94,가로등,,37.533349,127.094379,주변지역_추가본
강_48-95,가로등,,37.53365,127.094695,주변지역_추가본
강_48-96,가로등,,37.533932,127.095092,주변지역_추가본
강_48-97,가로등,,37.534114,127.095294,주변지역_추가본
강_48-98,가로등,,37.5342,127.095386,주변지역_추가본
강_48-99,가로등,,37.534459,127.095667,주변지역_추가본
강_48_1-11,가로등,,37.532975,127.094844,주변지역_추가본
강_48_1-12,가로등,,37.533152,127.095034,주변지역_추가본
강_48_1-13,가로등,,37.533318,127.095199,주변지역_추가본
강_48_1-14,가로등,,37.533468,127.095372,주변지역_추가본
강_48_1-15,가로등,,37.533621,127.095532,주변지역_추가본
강_48_1-16,가로등,,37.533927,127.095848,주변지역_추가본
강_48_1-17,가로등,,37.534114,127.096048,주변지역_추가본
강_48_1-18,가로등,,37.534284,127.096241,주변지역_추가본
강_48_1-19,가로등,,37.534436,127.096398,주변지역_추가본
강_48_1-20,가로등,,37.534586,127.096557,주변지역_추가본
강_48_1-21,가로등,,37.534735,127.096714,주변지역_추가본
강_48_1-22,가로등,,37.534883,127.096924,주변지역_추가본
강_48_1-23,가로등,,37.534978,127.097081,주변지역_추가본
강_48_1-24,가로등,,37.535118,127.09727,주변지역_추가본
강_48_1-25,가로등,,37.535276,127.097458,주변지역_추가본
강_48_1-26,가로등,,37.535433,127.097637,주변지역_추가본
강_48_1-45,가로등,,37.528293,127.088296,주변지역_추가본
강_48_1-46,가로등,,37.528479,127.088672,주변지역_추가본
강_48_1-47,가로등,,37.528659,127.089059,주변지역_추가본
강_48_1-48,가로등,,37.528895,127.089447,주변지역_추가본
강_48_1-49,가로등,,37.529201,127.089925,주변지역_추가본
강_48_1-50,가로등,,37.529541,127.090371,주변지역_추가본
강_48_1-51,가로등,,37.529871,127.090849,주변지역_추가본
강_48_1-85,가로등,,37.531127,127.092083,주변지역_추가본
강_48_1-86,가로등,,37.531358,127.092335,주변지역_추가본
강_48_1-87,가로등,,37.5316,127.092596,주변지역_추가본
강_48_1-88,가로등,,37.531856,127.092883,주변지역_추가본
강_49-01,가로등,,37.535605,127.097819,주변지역_추가본
강_49-02,가로등,,37.535771,127.098003,주변지역_추가본
강_49-03,가로등,,37.535941,127.09819,주변지역_추가본
강_49-04,가로등,,37.536093,127.098381,주변지역_추가본
강_49-05,가로등,,37.536275,127.0986,주변지역_추가본
강_49-06,가로등,,37.536438,127.09883,주변지역_추가본
강_49-07,가로등,,37.536583,127.099033,주변지역_추가본
강_49-08,가로등,,37.536743,127.099227,주변지역_추가본
강_49-09,가로등,,37.536902,127.099443,주변지역_추가본
강_49-10,가로등,,37.53707,127.099655,주변지역_추가본
강_49-11,가로등,,37.537241,127.099852,주변지역_추가본
강_49-12,가로등,,37.537411,127.100053,주변지역_추가본
강_49-21,가로등,,37.539334,127.10214,주변지역_추가본
강_49-22,가로등,,37.539576,127.102443,주변지역_추가본
강_49-23,가로등,,37.539755,127.102718,주변지역_추가본
강_49-24,가로등,,37.539949,127.103005,주변지역_추가본
강_49-25,가로등,,37.540138,127.103277,주변지역_추가본
강_49-26,가로등,,37.540319,127.10354,주변지역_추가본
강_49-27,가로등,,37.539508,127.102206,주변지역_추가본
강_49-28,가로등,,37.539317,127.101903,주변지역_추가본
강_49-29,가로등,,37.539101,127.101619,주변지역_추가본
강_49-30,가로등,,37.538882,127.101355,주변지역_추가본
강_49-31,가로등,,37.53868,127.101102,주변지역_추가본
강_49-32,가로등,,37.538434,127.100819,주변지역_추가본
강_49-33,가로등,,37.538148,127.100491,주변지역_추가본
강_49-34,가로등,,37.5379,127.100219,주변지역_추가본
강_49-35,가로등,,37.537598,127.099856,주변지역_추가본
강_49-36,가로등,,37.537418,127.099649,주변지역_추가본
강_49-37,가로등,,37.536824,127.099107,주변지역_추가본
강_49-38,가로등,,37.536625,127.098868,주변지역_추가본
강_49-39,가로등,,37.53641,127.098615,주변지역_추가본
강_49-40,가로등,,37.535744,127.09747,주변지역_추가본
강_49-41,가로등,,37.535871,127.097621,주변지역_추가본
강_49-42,가로등,,37.535993,127.097766,주변지역_추가본
강_49-43,가로등,,37.536119,127.09791,주변지역_추가본
강_49-44,가로등,,37.536241,127.098051,주변지역_추가본
강_49-45,가로등,,37.536367,127.098187,주변지역_추가본
강_49-46,가로등,,37.5365,127.098331,주변지역_추가본
강_49-47,가로등,,37.536643,127.098502,주변지역_추가본
강_49-48,가로등,,37.536789,127.098668,주변지역_추가본
강_49-49,가로등,,37.536936,127.098822,주변지역_추가본
강_49-50,가로등,,37.537079,127.098982,주변지역_추가본
강_49-51,가로등,,37.537215,127.099137,주변지역_추가본
강_49-52,가로등,,37.537345,127.099289,주변지역_추가본
강_49-53,가로등,,37.537475,127.099442,주변지역_추가본
강_49-54,가로등,,37.537615,127.099599,주변지역_추가본
강_49-55,가로등,,37.53774,127.099756,주변지역_추가본
강_49-56,가로등,,37.538082,127.100125,주변지역_추가본
강_49-57,가로등,,37.538322,127.100411,주변지역_추가본
강_49-58,가로등,,37.538554,127.100683,주변지역_추가본
강_49-59,가로등,,37.538768,127.100937,주변지역_추가본
강_49-60,가로등,,37.538997,127.101197,주변지역_추가본
강_49-61,가로등,,37.539223,127.101465,주변지역_추가본
강_49-62,가로등,,37.539425,127.10174,주변지역_추가본
강_49-63,가로등,,37.539626,127.102047,주변지역_추가본
강_49-64,가로등,,37.539836,127.102397,주변지역_추가본
강_49-65,가로등,,37.540032,127.102716,주변지역_추가본
강_49-66,가로등,,37.540248,127.103079,주변지역_추가본
강_49-67,가로등,,37.540347,127.102819,주변지역_추가본
강_49-68,가로등,,37.540165,127.102528,주변지역_추가본
강_49-69,가로등,,37.539985,127.10223,주변지역_추가본
강_49-70,가로등,,37.539806,127.101916,주변지역_추가본
강_49-71,가로등,,37.539602,127.101614,주변지역_추가본
강_49-72,가로등,,37.53938,127.101329,주변지역_추가본
강_49-73,가로등,,37.539147,127.101053,주변지역_추가본
강_49-74,가로등,,37.538917,127.100784,주변지역_추가본
강_49-75,가로등,,37.538705,127.100507,주변지역_추가본
강_49-76,가로등,,37.538483,127.100262,주변지역_추가본
강_49-77,가로등,,37.538209,127.099972,주변지역_추가본
강_49-78,가로등,,37.538051,127.099794,주변지역_추가본
강_49-79,가로등,,37.537854,127.099569,주변지역_추가본
강_49-80,가로등,,37.537544,127.099204,주변지역_추가본
강_49-81,가로등,,37.537697,127.099097,주변지역_추가본
강_49-82,가로등,,37.53753,127.099036,주변지역_추가본
강_49-83,가로등,,37.537384,127.098903,주변지역_추가본
강_49-84,가로등,,37.537208,127.098698,주변지역_추가본
강_49-85,가로등,,37.537022,127.098492,주변지역_추가본
강_49-86,가로등,,37.536842,127.098292,주변지역_추가본
강_49-87,가로등,,37.536644,127.098073,주변지역_추가본
강_49-88,가로등,,37.536452,127.097846,주변지역_추가본
강_49-89,가로등,,37.536272,127.097637,주변지역_추가본
강_49-90,가로등,,37.536091,127.09744,주변지역_추가본
강_49-91,가로등,,37.535912,127.097231,주변지역_추가본
강_49-92,가로등,,37.538398,127.100153,주변지역_추가본
강_49_1-13,가로등,,37.537672,127.100346,주변지역_추가본
강_49_1-14,가로등,,37.53786,127.100563,주변지역_추가본
강_49_1-15,가로등,,37.538046,127.100776,주변지역_추가본
강_49_1-16,가로등,,37.538245,127.101006,주변지역_추가본
강_49_1-17,가로등,,37.538467,127.101255,주변지역_추가본
강_49_1-18,가로등,,37.538678,127.101497,주변지역_추가본
강_49_1-19,가로등,,37.538905,127.101717,주변지역_추가본
강_49_1-20,가로등,,37.539115,127.101912,주변지역_추가본
강_49_1-92,가로등,,37.537847,127.099179,주변지역_추가본
강_49_1-93,가로등,,37.538029,127.099163,주변지역_추가본
강_49_1-94,가로등,,37.538205,127.09911,주변지역_추가본
강_49_1-95,가로등,,37.538375,127.099017,주변지역_추가본
강_49_1-96,가로등,,37.538526,127.098899,주변지역_추가본
강_49_1-97,가로등,,37.538676,127.098742,주변지역_추가본
강_49_1-98,가로등,,37.53882,127.098591,주변지역_추가본
강_49_1-99,가로등,,37.538964,127.098438,주변지역_추가본
강_50-01,가로등,,37.540503,127.103765,주변지역_추가본
강_50-02,가로등,,37.540692,127.103996,주변지역_추가본
강_50-03,가로등,,37.540882,127.104202,주변지역_추가본
강_50-04,가로등,,37.541063,127.104411,주변지역_추가본
강_50-05,가로등,,37.541241,127.104623,주변지역_추가본
강_50-06,가로등,,37.541413,127.10485,주변지역_추가본
강_50-07,가로등,,37.541555,127.105109,주변지역_추가본
강_50-08,가로등,,37.541716,127.10536,주변지역_추가본
강_50-09,가로등,,37.541897,127.105579,주변지역_추가본
강_50-10,가로등,,37.542091,127.105786,주변지역_추가본
강_50-11,가로등,,37.542278,127.106004,주변지역_추가본
