facility_id,시설유형,geometry,grid_id,시설명,주소,위도,경도,inside_gwangjin,inside_or_near_gwangjin
71,CCTV,POINT (963565.0561720097 1949739.5780211934),G0047,CCTV,서울특별시 광진구 자양로36길 11 (구의동),37.54627,127.08754,True,True
72,CCTV,POINT (963702.6066982346 1950085.128500877),G0047,CCTV,서울특별시 광진구 천호대로132길 27-7 (구의동),37.54939,127.08908,True,True
73,CCTV,POINT (963918.1078988406 1949467.3276635404),G0056,CCTV,서울특별시 광진구 광나루로44길 9 (구의동),37.54383,127.09155,True,True
74,CCTV,POINT (964010.6763334085 1949423.6570019447),G0056,CCTV,서울특별시 광진구 구의로16길 36 (구의동),37.54344,127.0926,True,True
75,CCTV,POINT (964196.0347924455 1949182.102621794),G0056,CCTV,서울특별시 광진구 광나루로52길 12 (구의동),37.54127,127.09471,True,True
76,CCTV,POINT (964145.5362029324 1949149.0365759865),G0056,CCTV,서울특별시 광진구 아차산로65길 14 (구의동),37.54097,127.09414,True,True
77,CCTV,POINT (963977.5606742646 1949120.9172893043),G0056,CCTV,서울특별시 광진구 구의로4길 51 (구의동),37.54071,127.09224,True,True
78,CCTV,POINT (963871.9306939653 1949209.0235615193),G0056,CCTV,서울특별시 광진구 구의로6길 21 (구의동),37.5415,127.09104,True,True
79,CCTV,POINT (963970.7819860541 1949187.5144272149),G0056,CCTV,서울특별시 광진구 아차산로63길 37 (구의동),37.54131,127.09216,True,True
80,CCTV,POINT (963924.4298140757 1949092.3018404795),G0055,CCTV,서울특별시 광진구 구의로4길 40 (구의동),37.54045,127.09164,True,True
81,CCTV,POINT (964022.7980167916 1949162.8808056237),G0056,CCTV,서울특별시 광진구 구의로4길 60 (구의동),37.54109,127.09275,True,True
82,CCTV,POINT (964066.6523695326 1949089.4664832838),G0055,CCTV,서울특별시 광진구 광나루로52길 43 (구의동),37.54043,127.09325,True,True
83,CCTV,POINT (963987.8861492478 1948853.4921743982),G0055,CCTV,서울특별시 광진구 아차산로60길 13-13 (구의동),37.5383,127.09237,True,True
84,CCTV,POINT (963911.5219914189 1948968.0981402516),G0055,CCTV,서울특별시 광진구 광나루로52길 83 (구의동),37.53933,127.0915,True,True
85,CCTV,POINT (963785.3831348532 1949013.0255667777),G0045,CCTV,서울특별시 광진구 아차산로59길 21-13 (구의동),37.53973,127.09007,True,True
86,CCTV,POINT (963792.0991408676 1949135.037162514),G0056,CCTV,서울특별시 광진구 구의로4길 7-16 (구의동),37.54083,127.09014,True,True
87,CCTV,POINT (963808.1276701621 1949366.8450254183),G0056,CCTV,서울특별시 광진구 구의로 56 (구의동),37.54292,127.09031,True,True
88,CCTV,POINT (963840.9190056669 1948985.0470888296),G0055,CCTV,서울특별시 광진구 아차산로59길 13 (구의동),37.53948,127.0907,True,True
89,CCTV,POINT (963831.9098824236 1948539.0826355817),G0054,CCTV,서울특별시 광진구 뚝섬로67길 23 (구의동),37.53546,127.09062,True,True
90,CCTV,POINT (962465.4431604483 1950954.9030833659),G0027,CCTV,서울특별시 광진구 천호대로104나길 8 (군자동),37.55718,127.07503,True,True
91,CCTV,POINT (962558.8306491015 1950902.3364070707),G0027,CCTV,서울특별시 광진구 면목로 27 (군자동),37.55671,127.07609,True,True
92,CCTV,POINT (962601.809456803 1950835.574643538),G0027,CCTV,서울특별시 광진구 면목로6길 18 (군자동),37.55611,127.07658,True,True
93,CCTV,POINT (962600.2315370349 1950681.3658061076),G0027,CCTV,서울특별시 광진구 능동로27길 33 (군자동),37.55472,127.07657,True,True
94,CCTV,POINT (962532.8333038003 1950621.758453579),G0027,CCTV,서울특별시 광진구 능동로27나길 17 (군자동),37.55418,127.07581,True,True
95,CCTV,POINT (962537.5372319658 1950489.7106561752),G0026,CCTV,서울특별시 광진구 능동로25길 22 (군자동),37.55299,127.07587,True,True
96,CCTV,POINT (962243.7167323487 1950753.9853450933),G0018,CCTV,서울특별시 광진구 동일로52길 15-14 (군자동),37.55536,127.07253,True,True
97,CCTV,POINT (962109.6112061174 1950593.7234459163),G0017,CCTV,서울특별시 광진구 동일로48길 14-10 (군자동),37.55391,127.07102,True,True
98,CCTV,POINT (962339.3372211521 1950609.3202713502),G0027,CCTV,서울특별시 광진구 군자로15길 10-6 (군자동),37.55406,127.07362,True,True
99,CCTV,POINT (962719.0867685991 1950791.7779646385),G0027,CCTV,서울특별시 광진구 능동로29가길 24 (군자동),37.55572,127.07791,True,True
100,CCTV,POINT (962621.8735536285 1950583.6352515812),G0026,CCTV,서울특별시 광진구 능동로27길 9 (군자동),37.55384,127.07682,True,True
101,CCTV,POINT (962456.8776508886 1950427.9448222108),G0026,CCTV,서울특별시 광진구 능동로27길 9 (군자동),37.55243,127.07496,True,True
102,CCTV,POINT (962064.5822524984 1950211.1627722164),G0017,CCTV,서울특별시 광진구 능동로27길 9 (군자동),37.55046,127.07053,True,True
103,CCTV,POINT (962254.3287517044 1949979.5290373184),G0016,CCTV,서울특별시 광진구 광나루로17길 14 (군자동),37.54838,127.07269,True,True
104,CCTV,POINT (962440.386582468 1951078.1673478873),G0027,CCTV,서울특별시 광진구 동일로60길 25 (군자동),37.55829,127.07474,True,True
105,CCTV,POINT (962658.6615042017 1950907.4341182716),G0027,CCTV,서울특별시 광진구 군자로17길 34 (군자동),37.55676,127.07722,True,True
106,CCTV,POINT (962428.1816990527 1950918.459196074),G0027,CCTV,서울특별시 광진구 면목로5길 30-6 (군자동),37.55685,127.07461,True,True
107,CCTV,POINT (963064.5209576855 1950411.9060243424),G0037,CCTV,서울특별시 광진구 천호대로116길 88 (능동),37.55231,127.08184,True,True
108,CCTV,POINT (962951.9103254401 1950513.3691312303),G0037,CCTV,서울특별시 광진구 능동로24길 76 (능동),37.55322,127.08056,True,True
109,CCTV,POINT (962856.9183957784 1950801.1453883126),G0038,CCTV,서울특별시 광진구 천호대로110길 34 (능동),37.55581,127.07947,True,True
110,CCTV,POINT (962886.2739037992 1950847.6117176584),G0038,CCTV,서울특별시 광진구 능동로36길 12 (능동),37.55623,127.0798,True,True
111,CCTV,POINT (963002.6099202028 1950790.5096667935),G0038,CCTV,서울특별시 광진구 천호대로112길 10 (능동),37.55572,127.08112,True,True
112,CCTV,POINT (963008.4812507727 1950720.5871105613),G0038,CCTV,서울특별시 광진구 천호대로112길 25 (능동),37.55509,127.08119,True,True
113,CCTV,POINT (963223.5192888246 1950612.0135916683),G0038,CCTV,서울특별시 광진구 천호대로116길 26 (능동),37.55412,127.08363,True,True
114,CCTV,POINT (963113.4616920582 1950492.6794768313),G0037,CCTV,서울특별시 광진구 능동로32길 82-34 (능동),37.55304,127.08239,True,True
115,CCTV,POINT (963152.987796484 1950442.5780132632),G0037,CCTV,서울특별시 광진구 천호대로116길 57 (능동),37.55259,127.08284,True,True
116,CCTV,POINT (963314.0351531542 1950507.3233727198),G0048,CCTV,서울특별시 광진구 천호대로118길 36 (능동),37.55318,127.08466,True,True
117,CCTV,POINT (963364.8422384437 1950611.3888173872),G0049,CCTV,서울특별시 광진구 천호대로118길 16 (능동),37.55412,127.08523,True,True
118,CCTV,POINT (963326.7747365736 1950391.8826779136),G0048,CCTV,서울특별시 광진구 천호대로124길 86 (능동),37.55214,127.08481,True,True
119,CCTV,POINT (963464.1682586437 1950501.114061425),G0048,CCTV,서울특별시 광진구 천호대로120길 21 (능동),37.55313,127.08636,True,True
120,CCTV,POINT (963603.7167787655 1950498.2822531092),G0048,CCTV,서울특별시 광진구 천호대로120길 21 (능동),37.55311,127.08794,True,True
121,CCTV,POINT (963548.4663564105 1950387.57810649),G0048,CCTV,서울특별시 광진구 천호대로122길 33 (능동),37.55211,127.08732,True,True
122,CCTV,POINT (962763.082624415 1950557.4830204758),G0026,CCTV,서울특별시 광진구 천호대로110길 87 (능동),37.55361,127.07842,True,True
123,CCTV,POINT (962825.1891279458 1950421.849816222),G0037,CCTV,서울특별시 광진구 능동로24길 41 (능동),37.55239,127.07913,True,True
124,CCTV,POINT (962774.1075837744 1950455.3626630805),G0026,CCTV,서울특별시 광진구 능동로26길 23 (능동),37.55269,127.07855,True,True
125,CCTV,POINT (962829.8199361758 1950667.0211811175),G0038,CCTV,서울특별시 광진구 능동로32길 16-16 (능동),37.5546,127.07917,True,True
126,CCTV,POINT (962832.1369704222 1950592.6765433736),G0037,CCTV,서울특별시 광진구 능동로32길 16-16 (능동),37.55393,127.0792,True,True
127,CCTV,POINT (963065.3877137406 1948421.523396246),G0033,CCTV,서울특별시 광진구 자양로13길 41 (자양동),37.53437,127.08195,True,True
128,CCTV,POINT (963013.1544006546 1948993.1292350884),G0034,CCTV,서울특별시 광진구 자양로21길 35 (자양동),37.53952,127.08133,True,True
129,CCTV,POINT (962967.2860925826 1948612.7876707034),G0034,CCTV,서울특별시 광진구 아차산로46길 23 (자양동),37.53609,127.08083,True,True
130,CCTV,POINT (963067.2575706203 1948643.4076220626),G0034,CCTV,서울특별시 광진구 아차산로46가길 19 (자양동),37.53637,127.08196,True,True
131,CCTV,POINT (963169.5787128656 1948606.3411270282),G0033,CCTV,서울특별시 광진구 자양로15길 6 (자양동),37.53604,127.08312,True,True
132,CCTV,POINT (962847.2521151487 1948442.4662667657),G0033,CCTV,서울특별시 광진구 뚝섬로47길 49 (자양동),37.53455,127.07948,True,True
133,CCTV,POINT (962796.1283700455 1948469.3221393048),G0033,CCTV,서울특별시 광진구 자양로15길84,37.53479,127.0789,True,True
134,CCTV,POINT (962875.4409959067 1948225.995047874),G0033,CCTV,서울특별시 광진구 자양로13길 100 (자양동),37.5326,127.07981,True,True
135,CCTV,POINT (962900.7146133232 1948345.7041209252),G0033,CCTV,서울특별시 광진구 뚝섬로51길 24 (자양동),37.53368,127.08009,True,True
136,CCTV,POINT (962726.4292725106 1948294.3393771255),G0022,CCTV,서울특별시 광진구 자양로13다길 34 (자양동),37.53321,127.07812,True,True
137,CCTV,POINT (962927.3189083573 1948367.774627703),G0033,CCTV,서울특별시 광진구 자양로13나길 14 (자양동),37.53388,127.08039,True,True
138,CCTV,POINT (963152.5985234071 1948363.4441365926),G0033,CCTV,서울특별시 광진구 자양로9길 24-3 (자양동),37.53385,127.08294,True,True
139,CCTV,POINT (962977.4959239257 1948326.500785031),G0033,CCTV,서울특별시 광진구 자양로13길 73 (자양동),37.53351,127.08096,True,True
140,CCTV,POINT (963086.1284348624 1948317.1417599565),G0033,CCTV,서울특별시 광진구 자양로11길 45-8 (자양동),37.53343,127.08219,True,True
141,CCTV,POINT (962940.7177509438 1948202.404947352),G0033,CCTV,서울특별시 광진구 뚝섬로57가길 55 (자양동),37.53239,127.08055,True,True
142,CCTV,POINT (963100.6308379808 1948200.5838159556),G0033,CCTV,서울특별시 광진구 뚝섬로55길 19 (자양동),37.53238,127.08236,True,True
143,CCTV,POINT (963094.6281087697 1949037.1454197248),G0034,CCTV,서울특별시 광진구 자양로21길 14 (자양동),37.53992,127.08225,True,True
144,CCTV,POINT (962980.8264811055 1948875.6701026028),G0034,CCTV,서울특별시 광진구 자양로19길 48-4 (자양동),37.53846,127.08097,True,True
145,CCTV,POINT (962935.6317658527 1948844.8066418902),G0034,CCTV,서울특별시 광진구 자양로19길 54 (자양동),37.53818,127.08046,True,True
146,CCTV,POINT (962988.3866470215 1947796.129424788),G0032,CCTV,서울특별시 광진구 뚝섬로52마길 60 (자양동),37.52873,127.08111,True,True
147,CCTV,POINT (963278.6393464444 1947694.9903193195),G0032,CCTV,서울특별시 광진구 뚝섬로52마길 60 (자양동),37.52783,127.0844,True,True
148,CCTV,POINT (963339.7039017761 1948117.4254375857),G0044,CCTV,서울특별시 광진구 자양로5길 13 (자양동),37.53164,127.08507,True,True
149,CCTV,POINT (963588.53107467 1948242.8099623015),G0044,CCTV,서울특별시 광진구 자양로6길 40 (자양동),37.53278,127.08788,True,True
150,CCTV,POINT (962611.5722301546 1947902.1056189986),G0021,CCTV,서울특별시 광진구 뚝섬로48길 52 (자양동),37.52967,127.07684,True,True
151,CCTV,POINT (962706.86965202 1948070.3156833642),G0021,CCTV,서울특별시 광진구 뚝섬로50길 28 (자양동),37.53119,127.07791,True,True
152,CCTV,POINT (962934.5505816358 1948008.2765748955),G0032,CCTV,서울특별시 광진구 뚝섬로54길 24 (자양동),37.53064,127.08049,True,True
153,CCTV,POINT (962889.8976756595 1947901.9675153773),G0032,CCTV,서울특별시 광진구 뚝섬로54길 46 (자양동),37.52968,127.07999,True,True
154,CCTV,POINT (962911.1399223554 1947712.1547311065),G0032,CCTV,서울특별시 광진구 뚝섬로52마길 42-15 (자양동),37.52797,127.08024,True,True
155,CCTV,POINT (963235.9869401541 1947840.5182979726),G0032,CCTV,서울특별시 광진구 자양로3길 49 (자양동),37.52914,127.08391,True,True
156,CCTV,POINT (963292.8927257264 1947921.2574151703),G0043,CCTV,서울특별시 광진구 자양로3길 39-3 (자양동),37.52987,127.08455,True,True
157,CCTV,POINT (963341.7796160692 1947786.7968238916),G0043,CCTV,서울특별시 광진구 자양로3가길 36 (자양동),37.52866,127.08511,True,True
158,CCTV,POINT (963304.9376342804 1948647.9017556715),G0045,CCTV,서울특별시 광진구 자양로3가길 37 (자양동),37.53642,127.08465,True,True
159,CCTV,POINT (963470.0369457145 1948220.0313645836),G0044,CCTV,서울특별시 광진구 뚝섬로60길 6 (자양동),37.53257,127.08654,True,True
160,CCTV,POINT (963491.5888262182 1948097.8958924282),G0043,CCTV,서울특별시 광진구 자양로4길 12-1 (자양동),37.53147,127.08679,True,True
161,CCTV,POINT (963613.5458896707 1948104.0177319178),G0043,CCTV,서울특별시 광진구 자양로2길 29 (자양동),37.53153,127.08817,True,True
162,CCTV,POINT (963594.4667227886 1947984.279508633),G0043,CCTV,서울특별시 광진구 자양로4나길 31 (자양동),37.53045,127.08796,True,True
163,CCTV,POINT (962600.4770310271 1948774.1935471436),G0023,CCTV,서울특별시 광진구 자양번영로11길 4-9 (자양동),37.53753,127.07667,True,True
164,CCTV,POINT (962459.0475176016 1948758.1894712406),G0023,CCTV,서울특별시 광진구 자양번영로11길 29 (자양동),37.53738,127.07507,True,True
165,CCTV,POINT (962454.3183238812 1948884.689757728),G0023,CCTV,서울특별시 광진구 아차산로 288 (자양동),37.53852,127.07501,True,True
166,CCTV,POINT (962402.2897813284 1948710.7391830457),G0023,CCTV,서울특별시 광진구 자양번영로11길 37-14 (자양동),37.53695,127.07443,True,True
167,CCTV,POINT (962556.7022576384 1948666.772734389),G0023,CCTV,서울특별시 광진구 자양번영로9길 6-7 (자양동),37.53656,127.07618,True,True
168,CCTV,POINT (962521.1830485868 1948626.9921952956),G0023,CCTV,서울특별시 광진구 자양번영로7길 12-7 (자양동),37.5362,127.07578,True,True
169,CCTV,POINT (962319.081440142 1948090.9259689492),G0021,CCTV,서울특별시 광진구 자양번영로3다길 11-5,37.53136,127.07352,True,True
170,CCTV,POINT (962485.9522892504 1948846.8250653874),G0023,CCTV,서울특별시 광진구 아차산로38길 5-16 (자양동),37.53818,127.07537,True,True
171,CCTV,POINT (962248.3026872702 1948070.167423563),G0012,CCTV,서울특별시 광진구 뚝섬로36가길 43 (자양동),37.53117,127.07272,True,True
172,CCTV,POINT (962082.637679669 1948167.4450398549),G0013,CCTV,서울특별시 광진구 뚝섬로36길 49-8 (자양동),37.53204,127.07084,True,True
173,CCTV,POINT (962074.9394376426 1948610.1563271645),G0014,CCTV,서울특별시 광진구 능동로8길 28 (자양동),37.53603,127.07073,True,True
174,CCTV,POINT (962132.9445205507 1948349.1676844365),G0013,CCTV,서울특별시 광진구 뚝섬로36길 15 (자양동),37.53368,127.0714,True,True
175,CCTV,POINT (962404.5887130034 1948242.5351149524),G0022,CCTV,서울특별시 광진구 자양번영로5길 16 (자양동),37.53273,127.07448,True,True
176,CCTV,POINT (962401.496387356 1948144.9163468336),G0022,CCTV,서울특별시 광진구 자양번영로3길 16 (자양동),37.53185,127.07445,True,True
177,CCTV,POINT (962309.1008573704 1948033.279151438),G0021,CCTV,서울특별시 광진구 자양번영로1길 27 (자양동),37.53084,127.07341,True,True
178,CCTV,POINT (962305.224469422 1947957.853250512),G0021,CCTV,서울특별시 광진구 자양번영로3나길 40 (자양동),37.53016,127.07337,True,True
179,CCTV,POINT (961480.2953235138 1948790.4065119906),G0008,CCTV,서울특별시 광진구 동일로10길 42 (자양동),37.53763,127.06399,True,True
180,CCTV,POINT (961585.7518065535 1948668.9864879095),G0008,CCTV,서울특별시 광진구 뚝섬로 491 (자양동),37.53654,127.06519,True,True
181,CCTV,POINT (961628.6805642252 1948399.1881049238),G0007,CCTV,서울특별시 광진구 능동로3나길 10,37.53411,127.06569,True,True
182,CCTV,POINT (961418.1359025012 1948532.189469232),G0007,CCTV,서울특별시 광진구 뚝섬로24길 27 (자양동),37.5353,127.0633,True,True
183,CCTV,POINT (961452.1579037161 1948248.0084904882),G0007,CCTV,서울특별시 광진구 자양강변길 73 (자양동),37.53274,127.0637,True,True
184,CCTV,POINT (961560.105930482 1948472.7297654538),G0007,CCTV,서울특별시 광진구 능동로3라길 16 (자양동),37.53477,127.06491,True,True
185,CCTV,POINT (961622.9644698598 1948309.347861275),G0007,CCTV,서울특별시 광진구 능동로3가길 12 (자양동),37.5333,127.06563,True,True
186,CCTV,POINT (961786.2334401645 1949037.513882174),G0008,CCTV,서울특별시 광진구 아차산로30길 18,37.53987,127.06744,True,True
187,CCTV,POINT (961842.3351576335 1948941.8419657452),G0014,CCTV,서울특별시 광진구 아차산로32길 21 (자양동),37.53901,127.06808,True,True
188,CCTV,POINT (961735.407378852 1948935.677007921),G0008,CCTV,서울특별시 광진구 아차산로30길 39 (자양동),37.53895,127.06687,True,True
189,CCTV,POINT (961593.3928082305 1948984.0393886208),G0008,CCTV,서울특별시 광진구 동일로18길 44 (자양동),37.53938,127.06526,True,True
190,CCTV,POINT (961487.1545928529 1949126.5429060967),G0009,CCTV,서울특별시 광진구 아차산로22길 27 (자양동),37.54066,127.06405,True,True
191,CCTV,POINT (961223.229349345 1948417.712420895),G0003,CCTV,서울특별시 광진구 자양강변길 19 (자양동),37.53426,127.0611,True,True
192,CCTV,POINT (961336.9631338327 1948555.8655844033),G0007,CCTV,서울특별시 광진구 뚝섬로22가길 22 (자양동),37.53551,127.06238,True,True
193,CCTV,POINT (961376.0532569297 1948602.2813222418),G0007,CCTV,서울특별시 광진구 동일로4가길 9-2 (자양동),37.53593,127.06282,True,True
194,CCTV,POINT (961237.2479599199 1948581.8479205377),G0003,CCTV,서울특별시 광진구 동일로 34-11 (자양동),37.53574,127.06125,True,True
195,CCTV,POINT (962314.1957718568 1950713.7242964508),G0027,CCTV,서울특별시 광진구 군자로15길36,37.555,127.07333,True,True
196,CCTV,POINT (961358.154422302 1948932.9853832137),G0008,CCTV,서울특별시 광진구 동일로10길 5 (자양동),37.53891,127.0626,True,True
197,CCTV,POINT (961831.9342163415 1948793.2214011224),G0014,CCTV,서울특별시 광진구 능동로9길 23,37.53767,127.06797,True,True
198,CCTV,POINT (961756.2116956897 1948465.168002644),G0007,CCTV,서울특별시 광진구 뚝섬로32길 17 (자양동),37.53471,127.06713,True,True
199,CCTV,POINT (961785.3613454554 1948655.86182897),G0008,CCTV,서울특별시 광진구 능동로5길 7,37.53643,127.06745,True,True
200,CCTV,POINT (961705.2296018264 1948521.9855319443),G0007,CCTV,서울특별시 광진구 뚝섬로30길 15 (자양동),37.53522,127.06655,True,True
201,CCTV,POINT (961466.9939774794 1948398.826908437),G0007,CCTV,서울특별시 광진구 능동로3길 61-8 (자양동),37.5341,127.06386,True,True
202,CCTV,POINT (961424.7324759699 1949001.46285892),G0008,CCTV,서울특별시 광진구 동일로12길 20 (자양동),37.53953,127.06335,True,True
203,CCTV,POINT (961429.3943936052 1948863.8674227886),G0008,CCTV,서울특별시 광진구 동일로10길 25 (자양동),37.53829,127.06341,True,True
204,CCTV,POINT (961529.620506826 1948948.8315614436),G0008,CCTV,서울특별시 광진구 동일로18가길 13 (자양동),37.53906,127.06454,True,True
205,CCTV,POINT (961508.9002803244 1948862.3892034874),G0008,CCTV,서울특별시 광진구 동일로10나길 18 (자양동),37.53828,127.06431,True,True
206,CCTV,POINT (961595.6738578997 1948904.147306427),G0008,CCTV,서울특별시 광진구 동일로18나길 24 (자양동),37.53866,127.06529,True,True
207,CCTV,POINT (961605.0277715934 1948825.3320094682),G0008,CCTV,서울특별시 광진구 뚝섬로23가길 11 (자양동),37.53795,127.0654,True,True
208,CCTV,POINT (963209.2700289364 1948192.3358560393),G0033,CCTV,서울특별시 광진구 뚝섬로57길 13 (자양동),37.53231,127.08359,True,True
209,CCTV,POINT (962991.2032754966 1951401.8769224072),G0039,CCTV,서울특별시 광진구 긴고랑로14길 33 (중곡동),37.56123,127.08096,True,True
210,CCTV,POINT (962837.6007496486 1951813.0664563668),G0040,CCTV,서울특별시 광진구 긴고랑로5길 11 (중곡동),37.56493,127.0792,True,True
211,CCTV,POINT (962687.3520602476 1951788.2227912466),G0029,CCTV,서울특별시 광진구 긴고랑로1길 11 (중곡동),37.5647,127.0775,True,True
212,CCTV,POINT (962852.1771699945 1951715.3679695067),G0040,CCTV,서울특별시 광진구 긴고랑로7길 11 (중곡동),37.56405,127.07937,True,True
213,CCTV,POINT (962731.4345197771 1951771.3826952628),G0029,CCTV,서울특별시 광진구 동일로70길 22 (중곡동),37.56455,127.078,True,True
214,CCTV,POINT (963035.8615117117 1951513.7341726432),G0039,CCTV,서울특별시 광진구 긴고랑로14길 8 (중곡동),37.56224,127.08146,True,True
215,CCTV,POINT (962966.9789923143 1951515.1506819406),G0039,CCTV,서울특별시 광진구 긴고랑로12길 12 (중곡동),37.56225,127.08068,True,True
216,CCTV,POINT (962880.1899281727 1951462.283889745),G0039,CCTV,서울특별시 광진구 능동로43길 38 (중곡동),37.56177,127.0797,True,True
217,CCTV,POINT (962822.0094848373 1951486.9525744107),G0039,CCTV,서울특별시 광진구 면목로 93 (중곡동),37.56199,127.07904,True,True
218,CCTV,POINT (962750.1666406654 1951615.9730002005),G0029,CCTV,서울특별시 광진구 긴고랑로6길 9 (중곡동),37.56315,127.07822,True,True
219,CCTV,POINT (962579.4184403241 1951746.5489089254),G0029,CCTV,서울특별시 광진구 동일로 374 (중곡동),37.56432,127.07628,True,True
220,CCTV,POINT (962536.5834845592 1951452.7329226558),G0028,CCTV,서울특별시 광진구 동일로66길 9 (중곡동),37.56167,127.07581,True,True
221,CCTV,POINT (963809.2792867643 1950441.910482694),G0058,CCTV,서울특별시 광진구 자양로43길 47 (중곡동),37.55261,127.09027,True,True
222,CCTV,POINT (962443.7991779487 1951246.7910713824),G0028,CCTV,서울특별시 광진구 천호대로101길 11 (중곡동),37.55981,127.07477,True,True
223,CCTV,POINT (962704.9567364962 1951382.078202925),G0028,CCTV,서울특별시 광진구 긴고랑로8길 60 (중곡동),37.56104,127.07772,True,True
224,CCTV,POINT (962640.6782212055 1951229.2606563468),G0028,CCTV,서울특별시 광진구 긴고랑로8길 90 (중곡동),37.55966,127.077,True,True
225,CCTV,POINT (962561.0448200412 1951197.444854944),G0028,CCTV,서울특별시 광진구 동일로62길 37 (중곡동),37.55937,127.0761,True,True
226,CCTV,POINT (962865.2798478908 1951288.1641271426),G0039,CCTV,서울특별시 광진구 면목로 74 (중곡동),37.5602,127.07954,True,True
227,CCTV,POINT (962927.8530424644 1951257.9288147113),G0039,CCTV,서울특별시 광진구 긴고랑로14길 63 (중곡동),37.55993,127.08025,True,True
228,CCTV,POINT (962807.210945725 1951140.8649024945),G0039,CCTV,서울특별시 광진구 천호대로107길 22 (중곡동),37.55887,127.07889,True,True
229,CCTV,POINT (962776.0696674491 1951089.9689760269),G0027,CCTV,서울특별시 광진구 천호대로107길 8 (중곡동),37.55841,127.07854,True,True
230,CCTV,POINT (963005.0711457524 1951739.0933657046),G0040,CCTV,서울특별시 광진구 능동로47길 35 (중곡동),37.56427,127.0811,True,True
231,CCTV,POINT (962972.965979206 1951669.3400322287),G0040,CCTV,서울특별시 광진구 능동로47길 35 (중곡동),37.56364,127.08074,True,True
232,CCTV,POINT (963025.8268495566 1951640.258211986),G0040,CCTV,서울특별시 광진구 능동로47길 35 (중곡동),37.56338,127.08134,True,True
233,CCTV,POINT (963257.523970336 1951709.1257710166),G0040,CCTV,서울특별시 광진구 능동로50길 8 (중곡동),37.56401,127.08396,True,True
234,CCTV,POINT (963420.6185486724 1951642.9467898735),G0051,CCTV,서울특별시 광진구 능동로48가길 36 (중곡동),37.56342,127.08581,True,True
235,CCTV,POINT (963472.0511286118 1951489.6138022721),G0050,CCTV,서울특별시 광진구 긴고랑로29길 47 (중곡동),37.56204,127.0864,True,True
236,CCTV,POINT (963326.0723731928 1951432.565201109),G0050,CCTV,서울특별시 광진구 용마산로21길 77 (중곡동),37.56152,127.08475,True,True
237,CCTV,POINT (963546.979054536 1950853.5601404835),G0049,CCTV,서울특별시 광진구 용마산로3길 13 (중곡동),37.55631,127.08728,True,True
238,CCTV,POINT (963542.1048850776 1950749.291757881),G0049,CCTV,서울특별시 광진구 천호대로125길 35-17 (중곡동),37.55537,127.08723,True,True
239,CCTV,POINT (963556.0713652788 1950711.5086070963),G0049,CCTV,서울특별시 광진구 용마산로1길 22 (중곡동),37.55503,127.08739,True,True
240,CCTV,POINT (963472.1523924058 1950910.4717949268),G0049,CCTV,서울특별시 광진구 천호대로121길 39 (중곡동),37.55682,127.08643,True,True
241,CCTV,POINT (963515.73258917 1951179.8804624937),G0050,CCTV,서울특별시 광진구 긴고랑로 110 (중곡동),37.55925,127.08691,True,True
242,CCTV,POINT (963400.8079611771 1951155.9780884008),G0050,CCTV,서울특별시 광진구 천호대로119길 89 (중곡동),37.55903,127.08561,True,True
243,CCTV,POINT (963443.5615173255 1950836.2634134002),G0049,CCTV,서울특별시 광진구 용마산로3길 38 (중곡동),37.55615,127.08611,True,True
244,CCTV,POINT (963218.491467461 1950872.7604239944),G0038,CCTV,서울특별시 광진구 용마산로1길 91 (중곡동),37.55647,127.08356,True,True
245,CCTV,POINT (963447.9122749721 1951423.1520418401),G0050,CCTV,서울특별시 광진구 긴고랑로27길 26 (중곡동),37.56144,127.08613,True,True
246,CCTV,POINT (963524.632101202 1951396.1873524738),G0050,CCTV,서울특별시 광진구 긴고랑로31길 28 (중곡동),37.5612,127.087,True,True
247,CCTV,POINT (963082.9952645324 1951189.5599039379),G0039,CCTV,서울특별시 광진구 천호대로109길 53 (중곡동),37.55932,127.08201,True,True
248,CCTV,POINT (963197.7379009608 1951570.7071804528),G0039,CCTV,서울특별시 광진구 긴고랑로15길 15 (중곡동),37.56276,127.08329,True,True
249,CCTV,POINT (963348.8426476165 1951588.8995197557),G0050,CCTV,서울특별시 광진구 긴고랑로19길 34-4 (중곡동),37.56293,127.085,True,True
250,CCTV,POINT (963355.4867345142 1951493.4559910945),G0050,CCTV,서울특별시 광진구 용마산로21길 65 (중곡동),37.56207,127.08508,True,True
251,CCTV,POINT (963108.4794564748 1951359.1951070507),G0039,CCTV,서울특별시 광진구 능동로44길 13 (중곡동),37.56085,127.08229,True,True
252,CCTV,POINT (963189.1251819936 1951420.967254045),G0039,CCTV,서울특별시 광진구 긴고랑로16길 9-9 (중곡동),37.56141,127.0832,True,True
253,CCTV,POINT (963501.137572465 1951275.3587479373),G0050,CCTV,서울특별시 광진구 긴고랑로 103,37.56011,127.08674,True,True
254,CCTV,POINT (962918.8928432937 1952217.6589933897),G0041,CCTV,서울특별시 광진구 동일로76나길 20 (중곡동),37.56858,127.0801,True,True
255,CCTV,POINT (963253.1141695826 1951909.9589981965),G0040,CCTV,서울특별시 광진구 능동로 411 (중곡동),37.56582,127.0839,True,True
256,CCTV,POINT (963285.6385819854 1952274.8301601247),G0041,CCTV,서울특별시 광진구 용마산로31길 31 (중곡동),37.56911,127.08425,True,True
