시설명,시설유형,주소,위도,경도
비상벨,비상벨,서울특별시 광진구 용마산로8마길 26,37.56131,127.09084
비상벨,비상벨,서울특별시 광진구 면목로 136-1,37.56551,127.08112
비상벨,비상벨,서울특별시 광진구 뚝섬로58가길 9,37.53072,127.08424
비상벨,비상벨,서울특별시 광진구 강변역로 53,37.53559,127.09384
비상벨,비상벨,서울특별시 광진구 자양로 96,37.53621,127.0839
비상벨,비상벨,서울특별시 광진구 구의로3길 11,37.54025,127.08794
비상벨,비상벨,서울특별시 광진구 구의로 19,37.53969,127.08939
비상벨,비상벨,서울특별시 광진구 천호대로107길 40,37.5594,127.07916
비상벨,비상벨,서울특별시 광진구 동일로32길 14-6,37.54908,127.0689
비상벨,비상벨,서울특별시 광진구 면목로 5길 36,37.55658,127.07408
비상벨,비상벨,서울특별시 광진구 아차산로 241,37.54029,127.07021
비상벨,비상벨,서울특별시 광진구 영화사로3길 53,37.55824,127.09265
비상벨,비상벨,서울특별시 광진구 뚝섬로50길 39,37.53063,127.07782
비상벨,비상벨,서울특별시 광진구 구의강변로 77,37.53769,127.0933
비상벨,비상벨,서울특별시 광진구 자양로 130,37.5395,127.08337
비상벨,비상벨,서울특별시 광진구 뚝섬로23가길 35,37.53867,127.0659
비상벨,비상벨,서울특별시 광진구 뚝섬로 515,37.53564,127.06755
비상벨,비상벨,서울특별시 광진구 광나루로13길 16,37.549,127.0686
비상벨,비상벨,서울특별시 광진구 능동로 160,37.54487,127.07313
비상벨,비상벨,서울특별시 광진구 능동로19길 10,37.54705,127.07328
비상벨,비상벨,서울특별시 광진구 광나루로 424,37.54607,127.07634
비상벨,비상벨,서울특별시 광진구 능동로23길 12,37.55212,127.07613
비상벨,비상벨,서울특별시 광진구 아차산로 306,37.538,127.07703
비상벨,비상벨,서울특별시 광진구 자양로23나길 7,37.54222,127.08263
비상벨,비상벨,서울특별시 광진구 아차산로 401,37.53759,127.08735
비상벨,비상벨,서울특별시 광진구 뚝섬로64길 50,37.5313,127.08904
비상벨,비상벨,서울특별시 광진구 자양로44길 113,37.55089,127.09696
비상벨,비상벨,서울특별시 광진구 아차산로76길 34,37.54665,127.10738
비상벨,비상벨,서울특별시 광진구 아차산로78가길 3,37.54951,127.10931
비상벨,비상벨,서울특별시 광진구 아차산로55길 61,37.54012,127.08655
비상벨,비상벨,서울특별시 광진구 뚝섬로57길 50,37.53394,127.08245
비상벨,비상벨,서울특별시 광진구 자양로3길 65-9,37.52926,127.08315
비상벨,비상벨,서울특별시 광진구 군자로13길 18-7,37.55272,127.07094
비상벨,비상벨,서울특별시 광진구 동일로60길 14,37.55848,127.07405
비상벨,비상벨,서울특별시 광진구 천호대로129길 49,37.55369,127.09187
비상벨,비상벨,서울특별시 광진구 뚝섬로26길 5,37.53615,127.06454
비상벨,비상벨,서울특별시 광진구 영화사로9나길 32,37.55759,127.09572
비상벨,비상벨,서울특별시 광진구 광나루로40길 56,37.54229,127.08899
비상벨,비상벨,서울특별시 광진구 자양로50길 22-8,37.55182,127.09369
비상벨,비상벨,서울특별시 광진구 용마산로14길 9-5,37.56152,127.08797
비상벨,비상벨,서울특별시 광진구 천호대로119길 61,37.55755,127.08585
비상벨,비상벨,서울특별시 광진구 자양로42길 44 (구의동),37.54832,127.09216
비상벨,비상벨,서울특별시 광진구 광나루로52길 12 (구의동),37.54125,127.09432
비상벨,비상벨,서울특별시 광진구 아차산로60길 13-8,37.53804,127.09237
비상벨,비상벨,서울특별시 광진구 아차산로59길 49 (구의동),37.5406,127.09066
비상벨,비상벨,서울특별시 광진구 광나루로44길 32 (구의동),37.54288,127.09113
비상벨,비상벨,서울특별시 광진구 광나루로56길 86 (구의동),37.53675,127.09481
비상벨,비상벨,서울특별시 광진구 광나루로56길 86 (구의동),37.53735,127.09452
비상벨,비상벨,서울특별시 광진구 동일로56길 29 (군자동),37.55601,127.07374
비상벨,비상벨,서울특별시 광진구 천호대로116길 66 (능동),37.55242,127.08298
비상벨,비상벨,서울특별시 광진구 능동로30길 23 (능동),37.55356,127.07928
비상벨,비상벨,서울특별시 광진구 능동로30길 23 (능동),37.55374,127.07943
비상벨,비상벨,서울특별시 광진구 자양로13길 41 (자양동),37.53435,127.08221
비상벨,비상벨,서울특별시 광진구 아차산로40길 46 (자양동),37.53582,127.07771
비상벨,비상벨,서울특별시 광진구 뚝섬로62길 24 (자양동),37.53213,127.08783
비상벨,비상벨,서울특별시 광진구 뚝섬로34길 25-19 (자양동),37.53366,127.06985
비상벨,비상벨,서울특별시 광진구 아차산로32길 17 (자양동),37.53926,127.06823
비상벨,비상벨,서울특별시 광진구 아차산로32길 17 (자양동),37.53913,127.06856
비상벨,비상벨,서울특별시 광진구 자양1동 859-1,37.53859,127.08173
비상벨,비상벨,서울특별시 광진구 자양4동 553-22,37.53507,127.06781
비상벨,비상벨,서울특별시 광진구 자양4동 74-21,37.53294,127.06637
비상벨,비상벨,서울특별시 광진구 긴고랑로5길 10 (중곡동),37.56471,127.07935
비상벨,비상벨,서울특별시 광진구 긴고랑로5길 10 (중곡동),37.55964,127.0841
비상벨,비상벨,서울특별시 광진구 용마산로33길 25 (중곡동),37.56999,127.08449
비상벨,비상벨,서울특별시 광진구 영화사로7길 25 (중곡동),37.55694,127.09214
비상벨,비상벨,서울특별시 광진구 영화사로7길 25 (중곡동),37.55905,127.09091
비상벨,비상벨,서울특별시 광진구 동일로28길 16 (화양동),37.54655,127.06769
비상벨,비상벨,서울특별시 광진구 아차산로25길 27 (화양동),37.54288,127.06681
비상벨,비상벨,서울특별시 광진구 화양동 110-34,37.54656,127.07183
비상벨,비상벨,서울특별시 광진구 군자로3길 15 (화양동),37.54455,127.07065
비상벨,비상벨,서울특별시 광진구 아차산로31길 14 (화양동),37.54153,127.06978
비상벨,비상벨,서울특별시 광진구 뚝섬로56길 28 (자양동),37.53016,127.08234
비상벨,비상벨,서울특별시 광진구 천호대로 717-18 (구의동),37.54927,127.09471
비상벨,비상벨,서울특별시 광진구 천호대로 717-18 (구의동),37.54811,127.09644
비상벨,비상벨,서울특별시 광진구 천호대로 717-18 (구의동),37.54793,127.09702
비상벨,비상벨,서울특별시 광진구 천호대로 717-18 (구의동),37.54787,127.0982
비상벨,비상벨,서울특별시 광진구 천호대로 717-18 (구의동),37.54751,127.09834
비상벨,비상벨,서울특별시 광진구 천호대로 760,37.54635,127.09823
비상벨,비상벨,서울특별시 광진구 자양번영로3길 16 (자양동),37.53207,127.0744
비상벨,비상벨,서울특별시 광진구 아차산로73길 15 (광장동),37.54594,127.1039
비상벨,비상벨,서울특별시 광진구 광장로1가길 31 (광장동),37.54813,127.10059
비상벨,비상벨,서울특별시 광진구 천호대로 760,37.54624,127.09873
비상벨,비상벨,서울특별시 광진구 천호대로 760,37.54656,127.09898
비상벨,비상벨,서울특별시 광진구 도로명주소 없음,37.56863,127.07793
비상벨,비상벨,서울특별시 광진구 도로명주소 없음,37.54926,127.10142
비상벨,비상벨,서울특별시 광진구 도로명주소 없음,37.54976,127.10132
비상벨,비상벨,서울특별시 광진구 천호대로140길 60,37.54413,127.09922
비상벨,비상벨,서울특별시 광진구 천호대로140길 60,37.54433,127.09974
비상벨,비상벨,서울특별시 광진구 천호대로140길 60,37.54464,127.09932
비상벨,비상벨,서울특별시 광진구 천호대로140길 60,37.54576,127.10073
비상벨,비상벨,서울특별시 광진구 자양4동 199-4,37.5363,127.06177
비상벨,비상벨,서울특별시 광진구 구의1동 668-5,37.54585,127.08845
비상벨,비상벨,서울특별시 광진구 광장동 344-10,37.54904,127.1074
비상벨,비상벨,서울특별시 광진구 자양3동 784-2,37.53584,127.0677
비상벨,비상벨,서울특별시 광진구 광장동 381-44,37.5495,127.0991
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-사무실,37.56227,127.09624
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-입구,37.56224,127.09614
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-화장실 뒤,37.5622,127.09556
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-체험장,37.56305,127.09617
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-사방댐,37.56302,127.09658
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-산불장비,37.56339,127.09635
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-쌍용골,37.56416,127.09639
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-유화교,37.56512,127.0974
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-청용골,37.56605,127.0984
비상벨,비상벨,서울특별시 광진구 용마도시자연공원-마지막골,37.56649,127.09872
비상벨,비상벨,서울특별시 광진구 아차산생태공원-사무실,37.55303,127.09978
비상벨,비상벨,서울특별시 광진구 아차산생태공원-공원입구,37.55258,127.09969
비상벨,비상벨,서울특별시 광진구 아차산생태공원-소각장,37.55221,127.10066
비상벨,비상벨,서울특별시 광진구 아차산생태공원-다목적,37.55247,127.10064
비상벨,비상벨,서울특별시 광진구 아차산생태공원-생태자료,37.55179,127.10103
비상벨,비상벨,서울특별시 광진구 아차산생태공원-토요,37.55414,127.10133
비상벨,비상벨,서울특별시 광진구 아차산생태공원-고구려정1,37.55816,127.10236
비상벨,비상벨,서울특별시 광진구 아차산생태공원-고구려정2,37.55798,127.10261
비상벨,비상벨,서울특별시 광진구 아차산생태공원-공영주차,37.55168,127.10022
비상벨,비상벨,서울특별시 광진구 아차산생태공원-해맞이공원,37.55996,127.10157
비상벨,비상벨,서울특별시 광진구 중곡 4동 30-75,37.56602,127.08498
비상벨,비상벨,서울특별시 광진구 자양4동 547-16,37.53682,127.069
비상벨,비상벨,서울특별시 광진구 공원방범(아차산어울림광장1),37.55225,127.09979
비상벨,비상벨,서울특별시 광진구 공원방범(아차산어울림광장2),37.55179,127.10084
비상벨,비상벨,서울특별시 광진구 영화사로107,37.55535,127.09849
비상벨,비상벨,서울특별시 광진구 구의동3-11,37.55318,127.10115
비상벨,비상벨,서울특별시 광진구 천호대로 717-18,37.54934,127.09481
비상벨,비상벨,서울특별시 광진구 광장동 5-113,37.55223,127.10375
비상벨,비상벨,서울특별시 광진구 자양로13다길 34,37.53297,127.07834
비상벨,비상벨,서울특별시 광진구 자양동 553-22,37.53512,127.06822
비상벨,비상벨,서울특별시 광진구 영화사로 139,37.55218,127.10131
비상벨,비상벨,서울특별시 광진구 광나루로 389,37.5475,127.07347
비상벨,비상벨,서울특별시 광진구 구의동 624-1,37.5324,127.09218
비상벨,비상벨,서울특별시 광진구 광나루로52길 12,37.54135,127.09448
비상벨,비상벨,서울특별시 광진구 광나루로56길 86,37.53692,127.09502
비상벨,비상벨,서울특별시 광진구 중곡동 68-19,37.55903,127.091
비상벨,비상벨,서울특별시 광진구 광장동 378-76,37.55025,127.10119
비상벨,비상벨,서울특별시 광진구 자양로42길 44,37.54832,127.09216
비상벨,비상벨,서울특별시 광진구 구의강변로 69,37.53804,127.09237
비상벨,비상벨,서울특별시 광진구 동일로28길 16,37.54655,127.06769
비상벨,비상벨,서울특별시 광진구 중곡1동 248-29,37.56272,127.07687
비상벨,비상벨,서울특별시 광진구 능동 237-3,37.55531,127.08359
비상벨,비상벨,서울특별시 광진구 구의2동 612-35,37.54817,127.08566
비상벨,비상벨,서울특별시 광진구 화양동 523-2,37.54508,127.07627
비상벨,비상벨,서울특별시 광진구 중곡4동 72-122,37.56103,127.09553
비상벨,비상벨,서울특별시 광진구 광장동 236-1,37.54308,127.10213
비상벨,비상벨,서울특별시 광진구 자양2동 813-1,37.52995,127.08908
비상벨,비상벨,서울특별시 광진구 군자동 340-10,37.55272,127.07022
비상벨,비상벨,서울특별시 광진구 자양1동 231-63,37.53635,127.07986
비상벨,비상벨,서울특별시 광진구 구의3동 624-5,37.53103,127.09197
비상벨,비상벨,서울특별시 광진구 강변역로 40-2,37.53613,127.09466
비상벨,비상벨,서울특별시 광진구 광장동 516-2,37.54163,127.09615
비상벨,비상벨,서울특별시 광진구 천호대로 717-18,37.54913,127.09393
비상벨,비상벨,서울특별시 광진구 천호대로 717-18,37.54916,127.09446
비상벨,비상벨,서울특별시 광진구 자양1동 859-1,37.53845,127.08144
비상벨,비상벨,서울특별시 광진구 영화사로 139,37.55215,127.10267
비상벨,비상벨,서울특별시 광진구 광장동 5-112,37.55226,127.10307
비상벨,비상벨,서울특별시 광진구 광장동 5-143,37.55193,127.10432
비상벨,비상벨,서울특별시 광진구 광장동 5-112,37.55261,127.10373
비상벨,비상벨,서울특별시 광진구 광장동 5-112,37.55316,127.10352
비상벨,비상벨,서울특별시 광진구 광장동 5-112,37.55383,127.10405
비상벨,비상벨,서울특별시 광진구 광장동 5-112,37.55435,127.10407
비상벨,비상벨,서울특별시 광진구 구의동 3,37.55312,127.10055
비상벨,비상벨,서울특별시 광진구 광장동 5-127,37.55287,127.10095
비상벨,비상벨,서울특별시 광진구 광장동 5-124,37.55293,127.10112
비상벨,비상벨,서울특별시 광진구 영화사로 107,37.55481,127.09803
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55611,127.09823
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55614,127.09762
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55633,127.09678
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55646,127.09633
비상벨,비상벨,서울특별시 광진구 중곡동 143-141,37.55663,127.09605
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55673,127.09676
비상벨,비상벨,서울특별시 광진구 중곡동 143-141,37.55669,127.0957
비상벨,비상벨,서울특별시 광진구 중곡동 143-119,37.56185,127.09081
비상벨,비상벨,서울특별시 광진구 용마산로22길 26,37.56289,127.09128
비상벨,비상벨,서울특별시 광진구 중곡동 176-122,37.56814,127.09012
비상벨,비상벨,서울특별시 광진구 중곡동 176-122,37.56811,127.09044
비상벨,비상벨,서울특별시 광진구 중곡동 176-122,37.56787,127.09047
비상벨,비상벨,서울특별시 광진구 중곡동 176-112,37.56759,127.08988
비상벨,비상벨,서울특별시 광진구 구의동 3-17,37.55537,127.09911
비상벨,비상벨,서울특별시 광진구 구의동 3-17,37.55511,127.0997
비상벨,비상벨,서울특별시 광진구 구의동 3-17,37.5549,127.10037
비상벨,비상벨,서울특별시 광진구 구의동 3-17,37.55492,127.10072
비상벨,비상벨,서울특별시 광진구 아차산로25길 27,37.54274,127.06706
비상벨,비상벨,서울특별시 광진구 아차산로59길 49,37.54056,127.09067
비상벨,비상벨,서울특별시 광진구 중곡동 176-133,37.56843,127.09003
비상벨,비상벨,서울특별시 광진구 중곡동 143-146,37.56276,127.0964
비상벨,비상벨,서울특별시 광진구 중곡동 143-146,37.56373,127.09699
비상벨,비상벨,서울특별시 광진구 광장동 5-117,37.55186,127.10188
비상벨,비상벨,서울특별시 광진구 광장동 5-117,37.55189,127.10278
비상벨,비상벨,서울특별시 광진구 광장동 5-115,37.55196,127.10315
비상벨,비상벨,서울특별시 광진구 광장동 5-125,37.55223,127.10206
비상벨,비상벨,서울특별시 광진구 광장동 5-123,37.55254,127.10256
비상벨,비상벨,서울특별시 광진구 광장동 5-124,37.55278,127.10169
비상벨,비상벨,서울특별시 광진구 구의동 3-10,37.55336,127.10222
비상벨,비상벨,서울특별시 광진구 구의동 3-12,37.55387,127.10315
비상벨,비상벨,서울특별시 광진구 구의동 3-10,37.55496,127.10399
비상벨,비상벨,서울특별시 광진구 구의동 3-10,37.55604,127.1044
비상벨,비상벨,서울특별시 광진구 구의동 3-8,37.55713,127.10433
비상벨,비상벨,서울특별시 광진구 동일로76나길 20,37.56844,127.08026
비상벨,비상벨,서울특별시 광진구 동일로76나길 20,37.56843,127.08038
비상벨,비상벨,서울특별시 광진구 구의동 3-8,37.55601,127.10272
비상벨,비상벨,서울특별시 광진구 구의동 3-8,37.55694,127.10302
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55783,127.1039
비상벨,비상벨,서울특별시 광진구 구의동 3-3,37.55908,127.10237
비상벨,비상벨,서울특별시 광진구 아차산로 400,37.53662,127.08717
비상벨,비상벨,서울특별시 광진구 아차산로 400,37.53695,127.08706
비상벨,비상벨,서울특별시 광진구 아차산로 400,37.53746,127.08826
비상벨,비상벨,서울특별시 광진구 아차산로 400,37.53748,127.08901
비상벨,비상벨,서울특별시 광진구 광나루로36길 9-9,37.5444,127.08733
비상벨,비상벨,서울특별시 광진구 구의로9길 15,37.54236,127.08815
비상벨,비상벨,서울특별시 광진구 자양로38길 17-7,37.54731,127.08919
비상벨,비상벨,서울특별시 광진구 동일로52길 11-13,37.55528,127.07219
비상벨,비상벨,서울특별시 광진구 천호대로116길 97,37.55263,127.08133
비상벨,비상벨,서울특별시 광진구 천호대로110길 8,37.55636,127.08009
비상벨,비상벨,서울특별시 광진구 능동로34길 11-19,37.55545,127.08079
비상벨,비상벨,서울특별시 광진구 천호대로112길 53,37.55388,127.0803
비상벨,비상벨,서울특별시 광진구 능동로36길 87,37.55472,127.08384
비상벨,비상벨,서울특별시 광진구 천호대로116길 36,37.55368,127.08338
비상벨,비상벨,서울특별시 광진구 능동로32길 106-13,37.55274,127.08369
비상벨,비상벨,서울특별시 광진구 능동로36길 141,37.55361,127.08652
비상벨,비상벨,서울특별시 광진구 천호대로118길 33-17,37.55296,127.08555
비상벨,비상벨,서울특별시 광진구 능동로32길 139,37.55272,127.08575
비상벨,비상벨,서울특별시 광진구 천호대로122길 33,37.55209,127.08765
비상벨,비상벨,서울특별시 광진구 능동로30길 8,37.5541,127.07856
비상벨,비상벨,서울특별시 광진구 능동로24길 23,37.55199,127.07818
비상벨,비상벨,서울특별시 광진구 능동로32길 12,37.55523,127.07916
비상벨,비상벨,서울특별시 광진구 능동로30길 38,37.55321,127.07942
비상벨,비상벨,서울특별시 광진구 능동로43길 37-16,37.56143,127.07937
비상벨,비상벨,서울특별시 광진구 천호대로125길 58,37.55706,127.08731
비상벨,비상벨,서울특별시 광진구 용마산로5길 40-22,37.55849,127.08544
비상벨,비상벨,서울특별시 광진구 능동로 386-16,37.56299,127.08316
비상벨,비상벨,서울특별시 광진구 용마산로21길 23,37.5637,127.08589
비상벨,비상벨,서울특별시 광진구 동일로74길 31,37.56674,127.07984
비상벨,비상벨,서울특별시 광진구 능동로51길 37-10,37.56609,127.08193
비상벨,비상벨,서울특별시 광진구 능동로51길 19-8,37.56597,127.08305
비상벨,비상벨,서울특별시 광진구 능동로51길 25-12,37.56569,127.08242
비상벨,비상벨,서울특별시 광진구 용마산로27길 28,37.56662,127.08543
비상벨,비상벨,서울특별시 광진구 용마산로8길 66,37.55946,127.09137
비상벨,비상벨,서울특별시 광진구 긴고랑로42길 3-28,37.55893,127.09438
비상벨,비상벨,서울특별시 광진구 용마산로36길 28-10,37.57042,127.08788
비상벨,비상벨,서울특별시 광진구 용마산로36길 22,37.57082,127.0875
비상벨,비상벨,서울특별시 광진구 긴고랑로47길 19,37.5619,127.09556
비상벨,비상벨,서울특별시 광진구 긴고랑로49길 27,37.56104,127.09502
비상벨,비상벨,서울특별시 광진구 긴고랑로42길 3-8,37.55871,127.0934
비상벨,비상벨,서울특별시 광진구 긴고랑로42길 3-15,37.55879,127.0941
비상벨,비상벨,서울특별시 광진구 동일로24길 80-5,37.54254,127.06935
비상벨,비상벨,서울특별시 광진구 광나루로30다길 30,37.54285,127.08303
비상벨,비상벨,서울특별시 광진구 천호대로136길 43,37.5478,127.09027
비상벨,비상벨,서울특별시 광진구 천호대로136길 13,37.54879,127.09141
비상벨,비상벨,서울특별시 광진구 천호대로136길 64,37.54719,127.08952
비상벨,비상벨,서울특별시 광진구 아차산로42길 16,37.53693,127.07894
비상벨,비상벨,서울특별시 광진구 용마산로5길 40,37.55752,127.08559
비상벨,비상벨,서울특별시 광진구 동일로74길 15,37.56701,127.07892
비상벨,비상벨,서울특별시 광진구 천호대로 548,37.55704,127.07914
비상벨,비상벨,서울특별시 광진구 천호대로 661,37.55215,127.0899
비상벨,비상벨,서울특별시 광진구 자양로3길 7,37.53086,127.08643
비상벨,비상벨,서울특별시 광진구 능동로 10,37.53214,127.06722
비상벨,비상벨,서울특별시 광진구 능동로 110,37.54006,127.07096
비상벨,비상벨,서울특별시 광진구 아차산로 383,37.53714,127.08541
비상벨,비상벨,서울특별시 광진구 광나루로 377-2,37.54784,127.07433
비상벨,비상벨,서울특별시 광진구 천호대로 549,37.55741,127.07946
비상벨,비상벨,서울특별시 광진구 능동로 419,37.56643,127.08435
비상벨,비상벨,서울특별시 광진구 동일로 419,37.56832,127.07829
비상벨,비상벨,서울특별시 광진구 동일로 403,37.56659,127.07726
비상벨,비상벨,서울특별시 광진구 중곡3동 485-7,37.56727,127.07705
비상벨,비상벨,서울특별시 광진구 아차산로 397,37.53745,127.08674
비상벨,비상벨,서울특별시 광진구 아차산로 236,37.54018,127.06944
비상벨,비상벨,서울특별시 광진구 광나루로 389,37.54753,127.07397
비상벨,비상벨,서울특별시 광진구 아차산로 370,37.53645,127.08385
비상벨,비상벨,서울특별시 광진구 능동로 120-1,37.53974,127.07188
비상벨,비상벨,서울특별시 광진구 능동로 90,37.53899,127.07045
비상벨,비상벨,서울특별시 광진구 자양4동 72-1,37.53192,127.06629
비상벨,비상벨,서울특별시 광진구 천호대로 556,37.55688,127.07959
비상벨,비상벨,서울특별시 광진구 강변역로 53,37.53586,127.09434
비상벨,비상벨,서울특별시 광진구 화양동 4-14,37.54098,127.07155
비상벨,비상벨,서울특별시 광진구 아차산로 563,37.54378,127.10308
비상벨,비상벨,서울특별시 광진구 능동로 90,37.5392,127.07035
비상벨,비상벨,서울특별시 광진구 아차산로 361,37.53672,127.08335
비상벨,비상벨,서울특별시 광진구 자양로 117,37.53834,127.08327
비상벨,비상벨,서울특별시 광진구 광장동 401-33,37.54642,127.10139
비상벨,비상벨,서울특별시 광진구 중곡동 30-51,37.56596,127.08454
비상벨,비상벨,서울특별시 광진구 아차산로 355,37.53702,127.08216
비상벨,비상벨,서울특별시 광진구 자양로 59-2,37.53298,127.08483
비상벨,비상벨,서울특별시 광진구 뚝섬로46길 64,37.5304,127.07492
비상벨,비상벨,서울특별시 광진구 능동로 172,37.54603,127.0737
비상벨,비상벨,서울특별시 광진구 능동로 295-2,37.55631,127.0788
비상벨,비상벨,서울특별시 광진구 면목로 98,37.56243,127.07947
비상벨,비상벨,서울특별시 광진구 광장로1길 27 (광장동),37.54795,127.10102
비상벨,비상벨,서울특별시 광진구 아차산로70길 62 (광장동),37.5416,127.10094
비상벨,비상벨,서울특별시 광진구 아차산로70길 35 (광장동),37.54205,127.10177
비상벨,비상벨,"서울특별시 광진구 아차산로 503-23 (광장동, 청구아파트)",37.54345,127.09653
비상벨,비상벨,"서울특별시 광진구 아차산로 503-23 (광장동 ), 워커힐로 13 건너편",37.5433,127.09551
비상벨,비상벨,서울특별시 광진구 아차산로73길 48 (광장동),37.54683,127.10224
비상벨,비상벨,서울특별시 광진구 광장로3길 19 (광장동),37.54788,127.10277
비상벨,비상벨,서울특별시 광진구 아차산로69길 29 (광장동),37.54399,127.09728
비상벨,비상벨,서울특별시 광진구 아차산로 511 (광장동),37.54215,127.09821
비상벨,비상벨,"서울특별시 광진구 아차산로70길 61 (광장동), 아차산로70길 17-62 광남중",37.54018,127.10219
비상벨,비상벨,"서울특별시 광진구 아차산로70길 61 (광장동, 광장현대아파트)",37.54063,127.1
비상벨,비상벨,서울특별시 광진구 광나루로38길 73 (구의동),37.54174,127.08724
비상벨,비상벨,서울특별시 광진구 광나루로30다길 3 (구의동),37.5434,127.0815
비상벨,비상벨,서울특별시 광진구 자양로23가길 16 (구의동),37.54212,127.08166
비상벨,비상벨,서울특별시 광진구 자양로23길 21 (구의동),37.54171,127.08243
비상벨,비상벨,서울특별시 광진구 영화사로 105 (구의동),37.55396,127.09782
비상벨,비상벨,서울특별시 광진구 워커힐로 93 (구의동),37.55029,127.09654
비상벨,비상벨,서울특별시 광진구 천호대로130길 26 (구의동),37.55067,127.08879
비상벨,비상벨,서울특별시 광진구 자양로 247 (구의동),37.54865,127.089
비상벨,비상벨,서울특별시 광진구 영화사로 77-1 (구의동),37.55471,127.0947
비상벨,비상벨,서울특별시 광진구 영화사로 98-1 (구의동),37.55441,127.09686
비상벨,비상벨,"서울특별시 광진구 자양로50길 53 (구의동, 남광하이츠빌라)",37.55267,127.09534
비상벨,비상벨,"서울특별시 광진구 자양로50길 79 (구의동, 유진아트빌라)",37.55291,127.09677
비상벨,비상벨,서울특별시 광진구 자양로52길 21-19 (구의동),37.55354,127.09498
비상벨,비상벨,서울특별시 광진구 자양로52길 3-9 (구의동),37.5537,127.09394
비상벨,비상벨,서울특별시 광진구 자양로50길 13 (구의동),37.55215,127.09313
비상벨,비상벨,서울특별시 광진구 구의2동 613-38,37.54902,127.08716
비상벨,비상벨,서울특별시 광진구 구의강변로3길 19 (구의동),37.53604,127.09105
비상벨,비상벨,"서울특별시 광진구 구의강변로 84 (구의동, 세양아파트)",37.53708,127.0938
비상벨,비상벨,서울특별시 광진구 구의강변로 86 세양아파트 입구,37.53805,127.09368
비상벨,비상벨,서울특별시 광진구 구의3동 215-10 교통섬,37.53722,127.0934
비상벨,비상벨,서울특별시 광진구 광나루로44길 32 (구의동),37.54273,127.09124
비상벨,비상벨,서울특별시 광진구 아차산로 426 (구의동),37.53792,127.08953
비상벨,비상벨,서울특별시 광진구 강변역로2길 18 (구의동),37.5373,127.09119
비상벨,비상벨,"서울특별시 광진구 구의강변로3가길 24 (구의동, 동서울빌라)",37.53666,127.09179
비상벨,비상벨,서울특별시 광진구 구의강변로 69 구남초교 정문 앞,37.53711,127.09293
비상벨,비상벨,서울특별시 광진구 구의강변로 35 (구의동),37.53398,127.09151
비상벨,비상벨,서울특별시 광진구 광나루로56길 5 (구의동),37.53881,127.09805
비상벨,비상벨,서울특별시 광진구 영화사로 111 (구의동),37.55349,127.09944
비상벨,비상벨,서울특별시 광진구 구의로4길 15 (구의동),37.5401,127.09062
비상벨,비상벨,서울특별시 광진구 광나루로 532 (구의동),37.54483,127.08837
비상벨,비상벨,서울특별시 광진구 아차산로 435 강변SK뷰 교통섬,37.53822,127.09068
비상벨,비상벨,"서울특별시 광진구 영화사로 87-1 (구의동, 동성주택)",37.55491,127.09584
비상벨,비상벨,서울특별시 광진구 천호대로134길 2 (구의동),37.54921,127.09081
비상벨,비상벨,서울특별시 광진구 능동로 209 (군자동),37.5529,127.07235
비상벨,비상벨,서울특별시 광진구 면목로 20 (군자동),37.55585,127.07581
비상벨,비상벨,서울특별시 광진구 군자로12길 45 (군자동),37.55221,127.07252
비상벨,비상벨,서울특별시 광진구 동일로52길 27 (군자동),37.55433,127.07298
비상벨,비상벨,"서울특별시 광진구 동일로52길 10 (군자동, 파인하우스)",37.55474,127.07157
비상벨,비상벨,서울특별시 광진구 군자로 127 세종대 기숙사 코너,37.55368,127.07347
비상벨,비상벨,서울특별시 광진구 동일로 222 (군자동),37.55162,127.06948
비상벨,비상벨,서울특별시 광진구 군자로 70 화양슈퍼 코너,37.54971,127.07093
비상벨,비상벨,서울특별시 광진구 군자로 74 (군자동),37.55105,127.07162
비상벨,비상벨,서울특별시 광진구 천호대로102길 36 (군자동),37.55754,127.07347
비상벨,비상벨,서울특별시 광진구 천호대로 664 (능동),37.54943,127.08758
비상벨,비상벨,서울특별시 광진구 천호대로114길 25 (능동),37.55458,127.0824
비상벨,비상벨,서울특별시 광진구 자양로23길 7 (자양동),37.54132,127.08317
비상벨,비상벨,서울특별시 광진구 아차산로 344 (자양동),37.53709,127.08071
비상벨,비상벨,서울특별시 광진구 아차산로44길 36 (자양동),37.53645,127.07894
비상벨,비상벨,서울특별시 광진구 자양로 61,37.53325,127.08471
비상벨,비상벨,서울특별시 광진구 자양번영로 32,37.53259,127.07558
